country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year;  gdp_for_year ($)  ;gdp_per_capita ($);generation
Cuba;2013;female;15-24 years;20;729.372;3;Cuba2013;0,77; $77.148.000.000 ; $7.148,00 ;Millenials
Cuba;2014;female;15-24 years;19;711.945;3;Cuba2014;0,77; $80.656.100.000 ; $7.459,00 ;Millenials
Cuba;2010;female;25-34 years;17;688.810;2;Cuba2010;0,78; $64.328.000.000 ; $5.997,00 ;Generation X
Cuba;2008;female;25-34 years;18;735.356;2;Cuba2008;; $60.806.300.000 ; $5.686,00 ;Generation X
Cuba;2015;female;15-24 years;17;696.005;2;Cuba2015;; $87.132.800.000 ; $8.044,00 ;Millenials
Cuba;2010;female;15-24 years;18;771.457;2;Cuba2010;0,78; $64.328.000.000 ; $5.997,00 ;Millenials
Cuba;2012;female;25-34 years;16;696.377;2;Cuba2012;0,77; $73.141.000.000 ; $6.791,00 ;Millenials
Cuba;2006;female;15-24 years;17;781.124;2;Cuba2006;; $52.742.800.000 ; $4.951,00 ;Millenials
Cuba;1992;female;5-14 years;16;765.100;2;Cuba1992;; $22.085.858.243 ; $2.227,00 ;Millenials
Cuba;2007;female;15-24 years;15;784.753;2;Cuba2007;; $58.603.900.000 ; $5.488,00 ;Millenials
Cuba;2011;female;15-24 years;13;761.258;2;Cuba2011;0,78; $68.990.000.000 ; $6.419,00 ;Millenials
Cuba;2014;female;25-34 years;12;732.841;2;Cuba2014;0,77; $80.656.100.000 ; $7.459,00 ;Millenials
Cuba;2009;female;15-24 years;12;779.355;2;Cuba2009;; $62.080.000.000 ; $5.797,00 ;Millenials
Cuba;2014;male;5-14 years;9;646.878;1;Cuba2014;0,77; $80.656.100.000 ; $7.459,00 ;Generation Z
Cuba;1995;female;5-14 years;10;806.800;1;Cuba1995;0,65; $30.429.803.651 ; $2.993,00 ;Millenials
Cuba;2010;female;5-14 years;7;660.046;1;Cuba2010;0,78; $64.328.000.000 ; $5.997,00 ;Generation Z
Cuba;1993;female;5-14 years;7;779.200;1;Cuba1993;; $22.367.254.865 ; $2.236,00 ;Millenials
Cuba;2005;male;5-14 years;7;783.620;1;Cuba2005;0,73; $42.643.836.075 ; $4.017,00 ;Millenials
Cuba;2012;male;5-14 years;6;672.968;1;Cuba2012;0,77; $73.141.000.000 ; $6.791,00 ;Generation Z
Cuba;1996;female;5-14 years;7;815.000;1;Cuba1996;; $25.017.300.000 ; $2.443,00 ;Millenials
Cuba;2013;male;5-14 years;5;659.106;1;Cuba2013;0,77; $77.148.000.000 ; $7.148,00 ;Generation Z
Cuba;1997;female;5-14 years;6;829.500;1;Cuba1997;; $25.366.200.000 ; $2.472,00 ;Millenials
Cuba;2013;female;5-14 years;4;621.473;1;Cuba2013;0,77; $77.148.000.000 ; $7.148,00 ;Generation Z
Cuba;2004;male;5-14 years;5;798.394;1;Cuba2004;; $38.203.000.000 ; $3.611,00 ;Millenials
Cuba;2015;male;5-14 years;4;636.828;1;Cuba2015;; $87.132.800.000 ; $8.044,00 ;Generation Z
Cuba;1992;male;5-14 years;5;802.100;1;Cuba1992;; $22.085.858.243 ; $2.227,00 ;Millenials
Cuba;1999;female;5-14 years;5;826.609;1;Cuba1999;; $28.364.615.242 ; $2.741,00 ;Millenials
Cuba;2001;male;5-14 years;5;846.361;1;Cuba2001;; $31.682.400.000 ; $3.037,00 ;Millenials
Cuba;1997;male;5-14 years;5;868.234;1;Cuba1997;; $25.366.200.000 ; $2.472,00 ;Millenials
Cuba;2011;male;5-14 years;4;687.609;1;Cuba2011;0,78; $68.990.000.000 ; $6.419,00 ;Generation Z
Cuba;2010;male;5-14 years;4;702.357;1;Cuba2010;0,78; $64.328.000.000 ; $5.997,00 ;Generation Z
Cuba;1994;female;5-14 years;4;794.500;1;Cuba1994;; $28.448.326.757 ; $2.820,00 ;Millenials
Cuba;2003;male;5-14 years;4;814.251;0;Cuba2003;; $35.901.200.000 ; $3.409,00 ;Millenials
Cuba;2000;male;5-14 years;4;859.008;0;Cuba2000;0,69; $30.565.400.000 ; $2.940,00 ;Millenials
Cuba;1998;male;5-14 years;4;870.438;0;Cuba1998;; $25.736.331.247 ; $2.497,00 ;Millenials
Cuba;1999;male;5-14 years;4;866.400;0;Cuba1999;; $28.364.615.242 ; $2.741,00 ;Millenials
Cuba;2011;female;5-14 years;3;647.275;0;Cuba2011;0,78; $68.990.000.000 ; $6.419,00 ;Generation Z
Cuba;2009;female;5-14 years;3;675.592;0;Cuba2009;; $62.080.000.000 ; $5.797,00 ;Generation Z
Cuba;2005;female;5-14 years;3;738.427;0;Cuba2005;0,73; $42.643.836.075 ; $4.017,00 ;Millenials
Cuba;2002;female;5-14 years;3;787.170;0;Cuba2002;; $33.590.500.000 ; $3.205,00 ;Millenials
Cuba;1993;male;5-14 years;3;817.000;0;Cuba1993;; $22.367.254.865 ; $2.236,00 ;Millenials
Cuba;2000;female;5-14 years;3;818.774;0;Cuba2000;0,69; $30.565.400.000 ; $2.940,00 ;Millenials
Cuba;2001;female;5-14 years;3;804.241;0;Cuba2001;; $31.682.400.000 ; $3.037,00 ;Millenials
Cuba;2014;female;5-14 years;2;610.054;0;Cuba2014;0,77; $80.656.100.000 ; $7.459,00 ;Generation Z
Cuba;2012;female;5-14 years;2;634.193;0;Cuba2012;0,77; $73.141.000.000 ; $6.791,00 ;Generation Z
Cuba;2008;female;5-14 years;2;691.240;0;Cuba2008;; $60.806.300.000 ; $5.686,00 ;Generation Z
Cuba;2004;female;5-14 years;2;753.010;0;Cuba2004;; $38.203.000.000 ; $3.611,00 ;Millenials
Cuba;2007;male;5-14 years;2;750.899;0;Cuba2007;; $58.603.900.000 ; $5.488,00 ;Generation Z
Cuba;2006;male;5-14 years;2;767.105;0;Cuba2006;; $52.742.800.000 ; $4.951,00 ;Millenials
Cuba;1998;female;5-14 years;2;831.009;0;Cuba1998;; $25.736.331.247 ; $2.497,00 ;Millenials
Cuba;1996;male;5-14 years;2;855.100;0;Cuba1996;; $25.017.300.000 ; $2.443,00 ;Millenials
Cuba;2006;female;5-14 years;1;722.349;0;Cuba2006;; $52.742.800.000 ; $4.951,00 ;Millenials
Cuba;2008;male;5-14 years;1;734.932;0;Cuba2008;; $60.806.300.000 ; $5.686,00 ;Generation Z
Cuba;2009;male;5-14 years;1;718.727;0;Cuba2009;; $62.080.000.000 ; $5.797,00 ;Generation Z
Cuba;2003;female;5-14 years;1;769.416;0;Cuba2003;; $35.901.200.000 ; $3.409,00 ;Millenials
Cuba;1994;male;5-14 years;1;833.200;0;Cuba1994;; $28.448.326.757 ; $2.820,00 ;Millenials
Cuba;1995;male;5-14 years;1;846.300;0;Cuba1995;0,65; $30.429.803.651 ; $2.993,00 ;Millenials
Cuba;2002;male;5-14 years;1;830.862;0;Cuba2002;; $33.590.500.000 ; $3.205,00 ;Millenials
Cuba;2007;female;5-14 years;0;706.661;0;Cuba2007;; $58.603.900.000 ; $5.488,00 ;Generation Z
Cuba;2015;female;5-14 years;0;600.657;0;Cuba2015;; $87.132.800.000 ; $8.044,00 ;Generation Z
Cyprus;2009;male;75+ years;3;19.014;16;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Silent
Cyprus;2008;male;35-54 years;16;104.052;15;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Boomers
Cyprus;2010;male;75+ years;3;19.667;15;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Silent
Cyprus;2013;male;75+ years;3;21.349;14;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Silent
Cyprus;2016;male;35-54 years;15;106.925;14;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Generation X
Cyprus;2012;male;25-34 years;9;70.596;13;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Millenials
Cyprus;2013;male;15-24 years;8;62.893;13;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Millenials
Cyprus;2012;male;35-54 years;14;110.616;13;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Generation X
Cyprus;2013;male;55-74 years;10;81.903;12;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Boomers
Cyprus;2014;male;35-54 years;13;107.823;12;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Generation X
Cyprus;2008;male;25-34 years;7;58.499;12;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Generation X
Cyprus;2014;male;25-34 years;8;68.555;12;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Millenials
Cyprus;2013;male;25-34 years;8;70.521;11;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Millenials
Cyprus;2007;male;75+ years;2;17.897;11;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Silent
Cyprus;2011;male;35-54 years;12;108.755;11;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Generation X
Cyprus;2008;male;75+ years;2;18.436;11;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Silent
Cyprus;2015;male;55-74 years;9;83.627;11;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Boomers
Cyprus;2010;male;25-34 years;7;65.092;11;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Generation X
Cyprus;2011;male;55-74 years;8;77.047;10;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Boomers
Cyprus;2015;male;25-34 years;7;67.482;10;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Millenials
Cyprus;2011;male;75+ years;2;19.308;10;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Silent
Cyprus;2013;male;35-54 years;11;110.593;10;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Generation X
Cyprus;2009;male;25-34 years;6;61.663;10;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Generation X
Cyprus;2015;male;35-54 years;10;106.371;9;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Generation X
Cyprus;2010;male;55-74 years;7;75.567;9;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Silent
Cyprus;2012;male;15-24 years;6;66.014;9;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Millenials
Cyprus;2016;male;15-24 years;5;58.051;9;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Millenials
Cyprus;2015;male;15-24 years;5;58.308;9;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Millenials
Cyprus;2014;male;55-74 years;7;82.766;8;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Boomers
Cyprus;2010;male;35-54 years;9;107.241;8;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Generation X
Cyprus;2016;male;75+ years;2;24.004;8;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Silent
Cyprus;2016;male;55-74 years;7;85.486;8;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Boomers
Cyprus;2006;male;55-74 years;5;64.866;8;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Silent
Cyprus;2009;male;15-24 years;5;66.107;8;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Millenials
Cyprus;2006;male;25-34 years;4;53.856;7;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Generation X
Cyprus;2007;male;25-34 years;4;55.768;7;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Generation X
Cyprus;2000;male;25-34 years;5;73.992;7;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Generation X
Cyprus;2009;male;35-54 years;7;105.858;7;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Boomers
Cyprus;2005;male;55-74 years;4;62.661;6;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Silent
Cyprus;2012;male;55-74 years;5;79.804;6;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Boomers
Cyprus;2010;male;15-24 years;4;67.097;6;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Millenials
Cyprus;2014;female;55-74 years;5;87.152;6;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Boomers
Cyprus;2014;female;25-34 years;4;72.330;6;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Millenials
Cyprus;2009;male;55-74 years;4;72.713;6;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Silent
Cyprus;2014;female;15-24 years;3;59.114;5;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Millenials
Cyprus;2008;female;25-34 years;3;62.348;5;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Generation X
Cyprus;2007;male;15-24 years;3;63.227;5;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Millenials
Cyprus;2010;female;15-24 years;3;64.577;5;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Millenials
Cyprus;2008;male;15-24 years;3;64.765;5;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Millenials
Cyprus;2014;male;75+ years;1;22.372;4;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Silent
Cyprus;2007;male;55-74 years;3;67.267;4;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Silent
Cyprus;2011;male;15-24 years;3;67.311;4;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Millenials
Cyprus;2005;female;55-74 years;3;67.452;4;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Silent
Cyprus;2008;female;35-54 years;5;112.837;4;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Boomers
Cyprus;2006;female;55-74 years;3;69.357;4;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Silent
Cyprus;2008;male;55-74 years;3;69.949;4;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Silent
Cyprus;2005;male;35-54 years;4;99.191;4;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Boomers
Cyprus;2009;female;75+ years;1;25.758;4;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Silent
Cyprus;2005;male;25-34 years;2;51.837;4;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Generation X
Cyprus;2011;female;75+ years;1;25.937;4;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Silent
Cyprus;2009;female;35-54 years;4;116.224;3;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Boomers
Cyprus;2015;female;55-74 years;3;87.902;3;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Boomers
Cyprus;2007;female;25-34 years;2;59.428;3;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Generation X
Cyprus;2010;female;35-54 years;4;119.200;3;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Generation X
Cyprus;2005;male;15-24 years;2;60.126;3;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Millenials
Cyprus;2004;male;55-74 years;2;60.428;3;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Silent
Cyprus;2014;male;15-24 years;2;60.975;3;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Millenials
Cyprus;2013;female;35-54 years;4;125.846;3;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Generation X
Cyprus;2004;male;35-54 years;3;98.485;3;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Boomers
Cyprus;2009;female;25-34 years;2;66.001;3;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Generation X
Cyprus;2007;male;35-54 years;3;101.951;3;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Boomers
Cyprus;2016;male;25-34 years;2;68.167;3;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Millenials
Cyprus;2015;female;25-34 years;2;70.765;3;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Millenials
Cyprus;2006;female;35-54 years;3;107.098;3;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Boomers
Cyprus;2008;female;55-74 years;2;73.788;3;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Silent
Cyprus;2016;female;35-54 years;3;117.819;3;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Generation X
Cyprus;2015;female;35-54 years;3;118.975;3;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Generation X
Cyprus;2011;female;35-54 years;3;122.543;2;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Generation X
Cyprus;2006;male;35-54 years;2;100.123;2;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Boomers
Cyprus;2004;female;25-34 years;1;54.147;2;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Generation X
Cyprus;2005;female;15-24 years;1;57.341;2;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Millenials
Cyprus;2006;female;25-34 years;1;57.514;2;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Generation X
Cyprus;2015;female;15-24 years;1;58.123;2;Cyprus2015;; $19.676.167.240 ; $24.718,00 ;Millenials
Cyprus;2006;male;15-24 years;1;61.353;2;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Millenials
Cyprus;2000;male;35-54 years;2;125.288;2;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Boomers
Cyprus;1999;male;55-74 years;1;63.504;2;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Silent
Cyprus;2007;female;55-74 years;1;71.415;1;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Silent
Cyprus;2016;female;25-34 years;1;71.307;1;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Millenials
Cyprus;2012;female;25-34 years;1;75.365;1;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Millenials
Cyprus;2010;female;55-74 years;1;79.168;1;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Silent
Cyprus;2011;female;55-74 years;1;80.672;1;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Boomers
Cyprus;2013;female;55-74 years;1;86.452;1;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Boomers
Cyprus;2016;female;55-74 years;1;90.294;1;Cyprus2016;; $20.153.871.681 ; $25.098,00 ;Boomers
Cyprus;2004;female;35-54 years;1;104.038;1;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Boomers
Cyprus;2005;female;35-54 years;1;105.435;1;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Boomers
Cyprus;2007;female;35-54 years;1;109.618;1;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Boomers
Cyprus;2014;female;35-54 years;1;122.485;1;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Generation X
Cyprus;2012;female;35-54 years;1;125.423;1;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Generation X
Cyprus;1999;female;15-24 years;0;73.855;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Generation X
Cyprus;1999;female;25-34 years;0;70.201;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Generation X
Cyprus;1999;female;35-54 years;0;119.889;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Boomers
Cyprus;1999;female;5-14 years;0;69.281;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Millenials
Cyprus;1999;female;55-74 years;0;69.881;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Silent
Cyprus;1999;female;75+ years;0;22.730;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;G.I. Generation
Cyprus;1999;male;15-24 years;0;81.348;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Generation X
Cyprus;1999;male;25-34 years;0;72.963;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Generation X
Cyprus;1999;male;35-54 years;0;122.486;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Boomers
Cyprus;1999;male;5-14 years;0;73.496;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;Millenials
Cyprus;1999;male;75+ years;0;17.099;0;Cyprus1999;; $10.614.455.232 ; $12.389,00 ;G.I. Generation
Cyprus;2000;female;15-24 years;0;75.880;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Generation X
Cyprus;2000;female;25-34 years;0;71.455;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Generation X
Cyprus;2000;female;35-54 years;0;122.632;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Boomers
Cyprus;2000;female;5-14 years;0;69.500;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Millenials
Cyprus;2000;female;55-74 years;0;72.098;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Silent
Cyprus;2000;female;75+ years;0;23.228;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;G.I. Generation
Cyprus;2000;male;15-24 years;0;84.119;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Generation X
Cyprus;2000;male;5-14 years;0;73.737;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Millenials
Cyprus;2000;male;55-74 years;0;66.009;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;Silent
Cyprus;2000;male;75+ years;0;17.291;0;Cyprus2000;0,8; $10.183.317.625 ; $11.635,00 ;G.I. Generation
Cyprus;2004;female;15-24 years;0;56.410;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Millenials
Cyprus;2004;female;5-14 years;0;50.624;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Millenials
Cyprus;2004;female;55-74 years;0;65.412;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Silent
Cyprus;2004;female;75+ years;0;22.299;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Silent
Cyprus;2004;male;15-24 years;0;59.250;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Millenials
Cyprus;2004;male;25-34 years;0;49.934;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Generation X
Cyprus;2004;male;5-14 years;0;53.202;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Millenials
Cyprus;2004;male;75+ years;0;16.387;0;Cyprus2004;; $17.422.375.000 ; $25.227,00 ;Silent
Cyprus;2005;female;25-34 years;0;55.734;0;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Generation X
Cyprus;2005;female;5-14 years;0;49.682;0;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Millenials
Cyprus;2005;female;75+ years;0;22.842;0;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Silent
Cyprus;2005;male;5-14 years;0;52.329;0;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Millenials
Cyprus;2005;male;75+ years;0;16.633;0;Cyprus2005;0,83; $18.703.146.375 ; $26.671,00 ;Silent
Cyprus;2006;female;15-24 years;0;58.243;0;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Millenials
Cyprus;2006;female;5-14 years;0;48.947;0;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Millenials
Cyprus;2006;female;75+ years;0;23.595;0;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Silent
Cyprus;2006;male;5-14 years;0;51.269;0;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Millenials
Cyprus;2006;male;75+ years;0;17.205;0;Cyprus2006;; $20.403.713.461 ; $28.600,00 ;Silent
Cyprus;2007;female;15-24 years;0;60.276;0;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Millenials
Cyprus;2007;female;5-14 years;0;47.379;0;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Generation Z
Cyprus;2007;female;75+ years;0;24.362;0;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Silent
Cyprus;2007;male;5-14 years;0;49.978;0;Cyprus2007;; $24.077.470.572 ; $33.048,00 ;Generation Z
Cyprus;2008;female;15-24 years;0;61.894;0;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Millenials
Cyprus;2008;female;5-14 years;0;46.407;0;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Generation Z
Cyprus;2008;female;75+ years;0;25.015;0;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Silent
Cyprus;2008;male;5-14 years;0;49.044;0;Cyprus2008;; $27.839.460.964 ; $37.267,00 ;Generation Z
Cyprus;2009;female;15-24 years;0;63.385;0;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Millenials
Cyprus;2009;female;5-14 years;0;45.750;0;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Generation Z
Cyprus;2009;female;55-74 years;0;76.382;0;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Silent
Cyprus;2009;male;5-14 years;0;48.319;0;Cyprus2009;; $25.942.622.951 ; $33.816,00 ;Generation Z
Cyprus;2010;female;25-34 years;0;69.866;0;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Generation X
Cyprus;2010;female;5-14 years;0;45.354;0;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Generation Z
Cyprus;2010;female;75+ years;0;26.570;0;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Silent
Cyprus;2010;male;5-14 years;0;47.682;0;Cyprus2010;0,85; $25.562.251.656 ; $32.477,00 ;Generation Z
Cyprus;2011;female;15-24 years;0;64.690;0;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Millenials
Cyprus;2011;female;25-34 years;0;73.838;0;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Millenials
Cyprus;2011;female;5-14 years;0;44.757;0;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Generation Z
Cyprus;2011;male;25-34 years;0;68.773;0;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Millenials
Cyprus;2011;male;5-14 years;0;47.189;0;Cyprus2011;0,85; $27.427.161.523 ; $34.249,00 ;Generation Z
Cyprus;2012;female;15-24 years;0;63.355;0;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Millenials
Cyprus;2012;female;5-14 years;0;44.613;0;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Generation Z
Cyprus;2012;female;55-74 years;0;83.946;0;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Boomers
Cyprus;2012;female;75+ years;0;27.031;0;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Silent
Cyprus;2012;male;5-14 years;0;47.222;0;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Generation Z
Cyprus;2012;male;75+ years;0;20.320;0;Cyprus2012;0,85; $25.041.372.222 ; $30.752,00 ;Silent
Cyprus;2013;female;15-24 years;0;59.969;0;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Millenials
Cyprus;2013;female;25-34 years;0;73.849;0;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Millenials
Cyprus;2013;female;5-14 years;0;44.407;0;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Generation Z
Cyprus;2013;female;75+ years;0;28.320;0;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Silent
Cyprus;2013;male;5-14 years;0;46.914;0;Cyprus2013;0,85; $24.084.572.491 ; $29.624,00 ;Generation Z
Cyprus;2014;female;5-14 years;0;44.760;0;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Generation Z
Cyprus;2014;female;75+ years;0;29.382;0;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Silent
Cyprus;2014;male;5-14 years;0;47.104;0;Cyprus2014;0,85; $23.359.294.149 ; $29.024,00 ;Generation Z
